"","ID","CDLCode","CellCount","TotalCellCount","Percent","CDLYear","Buffer","CDLCategory","Class","StationL_1","StationNam","Elevation","Longitude","Latitude"
"9316",165,122,3,35,9,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","E1346","EW1346 Circle","755.904",-105.58867,47.417
"9317",165,123,24,35,69,"2012","100m","Developed/Med Intensity","Developed/Med Intensity","E1346","EW1346 Circle","755.904",-105.58867,47.417
"9318",165,124,2,35,6,"2012","100m","Developed/High Intensity","Developed/High Intensity","E1346","EW1346 Circle","755.904",-105.58867,47.417
"9319",165,176,5,35,14,"2012","100m","Grassland/Pasture","Grassland/Pasture","E1346","EW1346 Circle","755.904",-105.58867,47.417
"9320",166,142,28,36,78,"2012","100m","Evergreen Forest","Forest","GGWPE","PINES REC SITE","726.948",-106.6355,47.83599
"9321",166,152,4,36,11,"2012","100m","Shrubland","Shrubland","GGWPE","PINES REC SITE","726.948",-106.6355,47.83599
"9322",166,176,4,36,11,"2012","100m","Grassland/Pasture","Grassland/Pasture","GGWPE","PINES REC SITE","726.948",-106.6355,47.83599
"9323",167,142,21,36,58,"2012","100m","Evergreen Forest","Forest","SNSLP","Snowslip","2139.696",-113.50233,48.25515
"9324",167,152,15,36,42,"2012","100m","Shrubland","Shrubland","SNSLP","Snowslip","2139.696",-113.50233,48.25515
"9325",168,142,5,37,14,"2012","100m","Evergreen Forest","Forest","GDNWL","Garden Wall","2255.52",-113.73725,48.74167
"9326",168,152,32,37,86,"2012","100m","Shrubland","Shrubland","GDNWL","Garden Wall","2255.52",-113.73725,48.74167
"9327",169,142,2,32,6,"2012","100m","Evergreen Forest","Forest","TS705","LEWISTOWN PORT #2","908.304",-108.145611,47.411519
"9328",169,152,3,32,9,"2012","100m","Shrubland","Shrubland","TS705","LEWISTOWN PORT #2","908.304",-108.145611,47.411519
"9329",169,176,27,32,84,"2012","100m","Grassland/Pasture","Grassland/Pasture","TS705","LEWISTOWN PORT #2","908.304",-108.145611,47.411519
"9330",170,0,33,37,89,"2012","100m",NA,NA,"GGWWL","Whitetail 7N","755.904",-105.17,49
"9331",170,22,4,37,11,"2012","100m","Durum Wheat","Crop","GGWWL","Whitetail 7N","755.904",-105.17,49
"9332",171,121,13,36,36,"2012","100m","Developed/Open Space","Developed/Open Space","BGCM8","BIG MUDDY CREEK NEAR ANTELOPE 3SW","609.6",-104.51167,48.67278
"9333",171,122,1,36,3,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","BGCM8","BIG MUDDY CREEK NEAR ANTELOPE 3SW","609.6",-104.51167,48.67278
"9334",171,176,22,36,61,"2012","100m","Grassland/Pasture","Grassland/Pasture","BGCM8","BIG MUDDY CREEK NEAR ANTELOPE 3SW","609.6",-104.51167,48.67278
"9335",172,0,30,35,86,"2012","100m",NA,NA,"EPRM8","EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY NEAR SCOBEY 14N","734.8728",-105.40889,49
"9336",172,121,3,35,9,"2012","100m","Developed/Open Space","Developed/Open Space","EPRM8","EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY NEAR SCOBEY 14N","734.8728",-105.40889,49
"9337",172,176,2,35,6,"2012","100m","Grassland/Pasture","Grassland/Pasture","EPRM8","EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY NEAR SCOBEY 14N","734.8728",-105.40889,49
"9338",173,111,5,35,14,"2012","100m","Open Water","Open Water","PLRM8","POPLAR RIVER NEAR POPLAR 1N","594.9696",-105.19278,48.11806
"9339",173,121,8,35,23,"2012","100m","Developed/Open Space","Developed/Open Space","PLRM8","POPLAR RIVER NEAR POPLAR 1N","594.9696",-105.19278,48.11806
"9340",173,122,8,35,23,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","PLRM8","POPLAR RIVER NEAR POPLAR 1N","594.9696",-105.19278,48.11806
"9341",173,176,10,35,29,"2012","100m","Grassland/Pasture","Grassland/Pasture","PLRM8","POPLAR RIVER NEAR POPLAR 1N","594.9696",-105.19278,48.11806
"9342",173,190,3,35,9,"2012","100m","Woody Wetlands","Wetland","PLRM8","POPLAR RIVER NEAR POPLAR 1N","594.9696",-105.19278,48.11806
"9343",173,195,1,35,3,"2012","100m","Herbaceous Wetlands","Wetland","PLRM8","POPLAR RIVER NEAR POPLAR 1N","594.9696",-105.19278,48.11806
"9344",174,37,3,35,9,"2012","100m","Other Hay/Non Alfalfa","Crop","PPRM8","POPLAR RIVER AT INTERNATIONAL BOUNDARY NEAR SCOBEY 19NW","749.1984",-105.69611,48.99028
"9345",174,176,29,35,83,"2012","100m","Grassland/Pasture","Grassland/Pasture","PPRM8","POPLAR RIVER AT INTERNATIONAL BOUNDARY NEAR SCOBEY 19NW","749.1984",-105.69611,48.99028
"9346",174,195,3,35,9,"2012","100m","Herbaceous Wetlands","Wetland","PPRM8","POPLAR RIVER AT INTERNATIONAL BOUNDARY NEAR SCOBEY 19NW","749.1984",-105.69611,48.99028
"9347",175,121,1,36,3,"2012","100m","Developed/Open Space","Developed/Open Space","SACM8","MILK RIVER AT SACO BJORNBERG BRIDGE NEAR SACO 7NE","648.9192",-107.21889,48.50917
"9348",175,176,3,36,8,"2012","100m","Grassland/Pasture","Grassland/Pasture","SACM8","MILK RIVER AT SACO BJORNBERG BRIDGE NEAR SACO 7NE","648.9192",-107.21889,48.50917
"9349",175,190,32,36,89,"2012","100m","Woody Wetlands","Wetland","SACM8","MILK RIVER AT SACO BJORNBERG BRIDGE NEAR SACO 7NE","648.9192",-107.21889,48.50917
"9350",176,176,35,35,100,"2012","100m","Grassland/Pasture","Grassland/Pasture","ERNM8","MILK RIVER AT EASTERN CROSSING OF INTERNATIONAL BORDER NEAR RUDYARD 36N","768.096",-110.42194,48.975
"9351",177,111,27,35,77,"2012","100m","Open Water","Open Water","FBNM8","MISSOURI RIVER AT FORT BENTON","796.4424",-110.66611,47.81694
"9352",177,121,1,35,3,"2012","100m","Developed/Open Space","Developed/Open Space","FBNM8","MISSOURI RIVER AT FORT BENTON","796.4424",-110.66611,47.81694
"9353",177,122,2,35,6,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","FBNM8","MISSOURI RIVER AT FORT BENTON","796.4424",-110.66611,47.81694
"9354",177,123,1,35,3,"2012","100m","Developed/Med Intensity","Developed/Med Intensity","FBNM8","MISSOURI RIVER AT FORT BENTON","796.4424",-110.66611,47.81694
"9355",177,152,3,35,9,"2012","100m","Shrubland","Shrubland","FBNM8","MISSOURI RIVER AT FORT BENTON","796.4424",-110.66611,47.81694
"9356",177,190,1,35,3,"2012","100m","Woody Wetlands","Wetland","FBNM8","MISSOURI RIVER AT FORT BENTON","796.4424",-110.66611,47.81694
"9357",178,111,1,36,3,"2012","100m","Open Water","Open Water","AGSM8","GIBSON RESERVOIR NEAR AUGUSTA 19WNW","1441.704",-112.76167,47.60139
"9358",178,131,12,36,33,"2012","100m","Barren","Barren","AGSM8","GIBSON RESERVOIR NEAR AUGUSTA 19WNW","1441.704",-112.76167,47.60139
"9359",178,152,10,36,28,"2012","100m","Shrubland","Shrubland","AGSM8","GIBSON RESERVOIR NEAR AUGUSTA 19WNW","1441.704",-112.76167,47.60139
"9360",178,176,13,36,36,"2012","100m","Grassland/Pasture","Grassland/Pasture","AGSM8","GIBSON RESERVOIR NEAR AUGUSTA 19WNW","1441.704",-112.76167,47.60139
"9361",179,142,32,32,100,"2012","100m","Evergreen Forest","Forest","GTOM8","GOAT HAUNT MOUNTAIN NEAR BABB 21WNW","1292.352",-113.89028,48.95667
"9362",180,21,1,36,3,"2012","100m","Barley","Crop","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9363",180,23,3,36,8,"2012","100m","Spring Wheat","Crop","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9364",180,36,4,36,11,"2012","100m","Alfalfa","Crop","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9365",180,37,11,36,31,"2012","100m","Other Hay/Non Alfalfa","Crop","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9366",180,121,3,36,8,"2012","100m","Developed/Open Space","Developed/Open Space","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9367",180,122,1,36,3,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9368",180,152,3,36,8,"2012","100m","Shrubland","Shrubland","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9369",180,176,10,36,28,"2012","100m","Grassland/Pasture","Grassland/Pasture","HWSM8","HARLEM AGRIMET","717.4992",-108.83111,48.525
"9370",181,152,1,34,3,"2012","100m","Shrubland","Shrubland","JDRM8","JUDITH RIVER NEAR MOUTH NEAR WINIFRED 15NW","758.952",-109.6525,47.66833
"9371",181,176,2,34,6,"2012","100m","Grassland/Pasture","Grassland/Pasture","JDRM8","JUDITH RIVER NEAR MOUTH NEAR WINIFRED 15NW","758.952",-109.6525,47.66833
"9372",181,190,31,34,91,"2012","100m","Woody Wetlands","Wetland","JDRM8","JUDITH RIVER NEAR MOUTH NEAR WINIFRED 15NW","758.952",-109.6525,47.66833
"9373",182,61,1,35,3,"2012","100m","Fallow/Idle Cropland","Fallow Cropland","LTRM8","TETON RIVER NEAR LOMA 1SW","780.288",-110.51444,47.93278
"9374",182,122,1,35,3,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","LTRM8","TETON RIVER NEAR LOMA 1SW","780.288",-110.51444,47.93278
"9375",182,176,20,35,57,"2012","100m","Grassland/Pasture","Grassland/Pasture","LTRM8","TETON RIVER NEAR LOMA 1SW","780.288",-110.51444,47.93278
"9376",182,190,13,35,37,"2012","100m","Woody Wetlands","Wetland","LTRM8","TETON RIVER NEAR LOMA 1SW","780.288",-110.51444,47.93278
"9377",183,121,2,35,6,"2012","100m","Developed/Open Space","Developed/Open Space","MDNM8","MUDDY CREEK NEAR VAUGHN 6NW","1049.1216",-111.63472,47.625
"9378",183,152,2,35,6,"2012","100m","Shrubland","Shrubland","MDNM8","MUDDY CREEK NEAR VAUGHN 6NW","1049.1216",-111.63472,47.625
"9379",183,176,30,35,86,"2012","100m","Grassland/Pasture","Grassland/Pasture","MDNM8","MUDDY CREEK NEAR VAUGHN 6NW","1049.1216",-111.63472,47.625
"9380",183,190,1,35,3,"2012","100m","Woody Wetlands","Wetland","MDNM8","MUDDY CREEK NEAR VAUGHN 6NW","1049.1216",-111.63472,47.625
"9381",184,121,8,36,22,"2012","100m","Developed/Open Space","Developed/Open Space","MRYM8","USCRN SITE NEAR ST. MARY 1SSW","1394.46",-113.43306,48.74111
"9382",184,122,1,36,3,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","MRYM8","USCRN SITE NEAR ST. MARY 1SSW","1394.46",-113.43306,48.74111
"9383",184,142,1,36,3,"2012","100m","Evergreen Forest","Forest","MRYM8","USCRN SITE NEAR ST. MARY 1SSW","1394.46",-113.43306,48.74111
"9384",184,152,13,36,36,"2012","100m","Shrubland","Shrubland","MRYM8","USCRN SITE NEAR ST. MARY 1SSW","1394.46",-113.43306,48.74111
"9385",184,176,12,36,33,"2012","100m","Grassland/Pasture","Grassland/Pasture","MRYM8","USCRN SITE NEAR ST. MARY 1SSW","1394.46",-113.43306,48.74111
"9386",184,190,1,36,3,"2012","100m","Woody Wetlands","Wetland","MRYM8","USCRN SITE NEAR ST. MARY 1SSW","1394.46",-113.43306,48.74111
"9387",185,36,1,32,3,"2012","100m","Alfalfa","Crop","PEOM8","PEOPLES CREEK NEAR HAYS","826.6176",-108.71333,48.22361
"9388",185,121,1,32,3,"2012","100m","Developed/Open Space","Developed/Open Space","PEOM8","PEOPLES CREEK NEAR HAYS","826.6176",-108.71333,48.22361
"9389",185,122,1,32,3,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","PEOM8","PEOPLES CREEK NEAR HAYS","826.6176",-108.71333,48.22361
"9390",185,152,5,32,16,"2012","100m","Shrubland","Shrubland","PEOM8","PEOPLES CREEK NEAR HAYS","826.6176",-108.71333,48.22361
"9391",185,176,24,32,75,"2012","100m","Grassland/Pasture","Grassland/Pasture","PEOM8","PEOPLES CREEK NEAR HAYS","826.6176",-108.71333,48.22361
"9392",186,111,2,32,6,"2012","100m","Open Water","Open Water","SHLM8","MARIAS RIVER NEAR SHELBY 6S","940.9176",-111.88889,48.42722
"9393",186,121,1,32,3,"2012","100m","Developed/Open Space","Developed/Open Space","SHLM8","MARIAS RIVER NEAR SHELBY 6S","940.9176",-111.88889,48.42722
"9394",186,122,2,32,6,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","SHLM8","MARIAS RIVER NEAR SHELBY 6S","940.9176",-111.88889,48.42722
"9395",186,123,1,32,3,"2012","100m","Developed/Med Intensity","Developed/Med Intensity","SHLM8","MARIAS RIVER NEAR SHELBY 6S","940.9176",-111.88889,48.42722
"9396",186,176,26,32,81,"2012","100m","Grassland/Pasture","Grassland/Pasture","SHLM8","MARIAS RIVER NEAR SHELBY 6S","940.9176",-111.88889,48.42722
"9397",187,0,36,36,100,"2012","100m",NA,NA,"SMBM8","ST MARY RIVER AT INTERNATIONAL BOUNDARY NEAR BABB 13NE","1258.5192",-113.29944,49.01139
"9398",188,121,1,35,3,"2012","100m","Developed/Open Space","Developed/Open Space","TMRM8","TWO MEDICINE RIVER BELOW SOUTH FORK NEAR BROWNING 10S","1274.064",-112.98889,48.42667
"9399",188,122,5,35,14,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","TMRM8","TWO MEDICINE RIVER BELOW SOUTH FORK NEAR BROWNING 10S","1274.064",-112.98889,48.42667
"9400",188,142,2,35,6,"2012","100m","Evergreen Forest","Forest","TMRM8","TWO MEDICINE RIVER BELOW SOUTH FORK NEAR BROWNING 10S","1274.064",-112.98889,48.42667
"9401",188,152,11,35,31,"2012","100m","Shrubland","Shrubland","TMRM8","TWO MEDICINE RIVER BELOW SOUTH FORK NEAR BROWNING 10S","1274.064",-112.98889,48.42667
"9402",188,176,13,35,37,"2012","100m","Grassland/Pasture","Grassland/Pasture","TMRM8","TWO MEDICINE RIVER BELOW SOUTH FORK NEAR BROWNING 10S","1274.064",-112.98889,48.42667
"9403",188,190,3,35,9,"2012","100m","Woody Wetlands","Wetland","TMRM8","TWO MEDICINE RIVER BELOW SOUTH FORK NEAR BROWNING 10S","1274.064",-112.98889,48.42667
"9404",189,121,4,35,11,"2012","100m","Developed/Open Space","Developed/Open Space","HGHM8","HUNGRY HORSE WEATHER STATION NEAR HUNGRY HORSE 3SE","963.168",-114.01889,48.3425
"9405",189,122,7,35,20,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","HGHM8","HUNGRY HORSE WEATHER STATION NEAR HUNGRY HORSE 3SE","963.168",-114.01889,48.3425
"9406",189,123,5,35,14,"2012","100m","Developed/Med Intensity","Developed/Med Intensity","HGHM8","HUNGRY HORSE WEATHER STATION NEAR HUNGRY HORSE 3SE","963.168",-114.01889,48.3425
"9407",189,152,11,35,31,"2012","100m","Shrubland","Shrubland","HGHM8","HUNGRY HORSE WEATHER STATION NEAR HUNGRY HORSE 3SE","963.168",-114.01889,48.3425
"9408",189,176,8,35,23,"2012","100m","Grassland/Pasture","Grassland/Pasture","HGHM8","HUNGRY HORSE WEATHER STATION NEAR HUNGRY HORSE 3SE","963.168",-114.01889,48.3425
"9409",190,121,1,34,3,"2012","100m","Developed/Open Space","Developed/Open Space","SELM8","SEELEY LAKE 3NW RANGER STATION","1249.68",-113.51972,47.21361
"9410",190,122,2,34,6,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","SELM8","SEELEY LAKE 3NW RANGER STATION","1249.68",-113.51972,47.21361
"9411",190,142,16,34,47,"2012","100m","Evergreen Forest","Forest","SELM8","SEELEY LAKE 3NW RANGER STATION","1249.68",-113.51972,47.21361
"9412",190,152,4,34,12,"2012","100m","Shrubland","Shrubland","SELM8","SEELEY LAKE 3NW RANGER STATION","1249.68",-113.51972,47.21361
"9413",190,176,11,34,32,"2012","100m","Grassland/Pasture","Grassland/Pasture","SELM8","SEELEY LAKE 3NW RANGER STATION","1249.68",-113.51972,47.21361
"9414",191,121,1,36,3,"2012","100m","Developed/Open Space","Developed/Open Space","SUMM8","SUMMIT RAIN NEAR EAST GLACIER PARK 11SW","1595.0184",-113.35278,48.3175
"9415",191,122,12,36,33,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","SUMM8","SUMMIT RAIN NEAR EAST GLACIER PARK 11SW","1595.0184",-113.35278,48.3175
"9416",191,123,7,36,19,"2012","100m","Developed/Med Intensity","Developed/Med Intensity","SUMM8","SUMMIT RAIN NEAR EAST GLACIER PARK 11SW","1595.0184",-113.35278,48.3175
"9417",191,141,1,36,3,"2012","100m","Deciduous Forest","Forest","SUMM8","SUMMIT RAIN NEAR EAST GLACIER PARK 11SW","1595.0184",-113.35278,48.3175
"9418",191,142,8,36,22,"2012","100m","Evergreen Forest","Forest","SUMM8","SUMMIT RAIN NEAR EAST GLACIER PARK 11SW","1595.0184",-113.35278,48.3175
"9419",191,152,2,36,6,"2012","100m","Shrubland","Shrubland","SUMM8","SUMMIT RAIN NEAR EAST GLACIER PARK 11SW","1595.0184",-113.35278,48.3175
"9420",191,176,5,36,14,"2012","100m","Grassland/Pasture","Grassland/Pasture","SUMM8","SUMMIT RAIN NEAR EAST GLACIER PARK 11SW","1595.0184",-113.35278,48.3175
"9421",192,121,9,36,25,"2012","100m","Developed/Open Space","Developed/Open Space","SWLM8","SWAN LAKE","944.88",-113.83944,47.92028
"9422",192,122,6,36,17,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","SWLM8","SWAN LAKE","944.88",-113.83944,47.92028
"9423",192,123,1,36,3,"2012","100m","Developed/Med Intensity","Developed/Med Intensity","SWLM8","SWAN LAKE","944.88",-113.83944,47.92028
"9424",192,142,14,36,39,"2012","100m","Evergreen Forest","Forest","SWLM8","SWAN LAKE","944.88",-113.83944,47.92028
"9425",192,152,2,36,6,"2012","100m","Shrubland","Shrubland","SWLM8","SWAN LAKE","944.88",-113.83944,47.92028
"9426",192,176,2,36,6,"2012","100m","Grassland/Pasture","Grassland/Pasture","SWLM8","SWAN LAKE","944.88",-113.83944,47.92028
"9427",192,190,2,36,6,"2012","100m","Woody Wetlands","Wetland","SWLM8","SWAN LAKE","944.88",-113.83944,47.92028
"9428",193,121,5,32,16,"2012","100m","Developed/Open Space","Developed/Open Space","WGLM8","WEST GLACIER PARK 1N","961.3392",-113.985,48.50111
"9429",193,122,2,32,6,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","WGLM8","WEST GLACIER PARK 1N","961.3392",-113.985,48.50111
"9430",193,123,11,32,34,"2012","100m","Developed/Med Intensity","Developed/Med Intensity","WGLM8","WEST GLACIER PARK 1N","961.3392",-113.985,48.50111
"9431",193,124,1,32,3,"2012","100m","Developed/High Intensity","Developed/High Intensity","WGLM8","WEST GLACIER PARK 1N","961.3392",-113.985,48.50111
"9432",193,142,13,32,41,"2012","100m","Evergreen Forest","Forest","WGLM8","WEST GLACIER PARK 1N","961.3392",-113.985,48.50111
"9433",194,37,14,37,38,"2012","100m","Other Hay/Non Alfalfa","Crop","MTSCO","Saco US-2 MP 502.5","664.464",-107.30166,48.45138
"9434",194,121,11,37,30,"2012","100m","Developed/Open Space","Developed/Open Space","MTSCO","Saco US-2 MP 502.5","664.464",-107.30166,48.45138
"9435",194,122,6,37,16,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","MTSCO","Saco US-2 MP 502.5","664.464",-107.30166,48.45138
"9436",194,176,5,37,14,"2012","100m","Grassland/Pasture","Grassland/Pasture","MTSCO","Saco US-2 MP 502.5","664.464",-107.30166,48.45138
"9437",194,195,1,37,3,"2012","100m","Herbaceous Wetlands","Wetland","MTSCO","Saco US-2 MP 502.5","664.464",-107.30166,48.45138
"9438",195,121,1,35,3,"2012","100m","Developed/Open Space","Developed/Open Space","C7273","CW7273 Great Falls","1113.1296",-111.30917,47.6775
"9439",195,122,7,35,20,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","C7273","CW7273 Great Falls","1113.1296",-111.30917,47.6775
"9440",195,176,27,35,77,"2012","100m","Grassland/Pasture","Grassland/Pasture","C7273","CW7273 Great Falls","1113.1296",-111.30917,47.6775
"9441",196,61,1,35,3,"2012","100m","Fallow/Idle Cropland","Fallow Cropland","CLBM8","MISSOURI RIVER NEAR CULBERTSON 3SE","573.6336",-104.47333,48.12361
"9442",196,111,31,35,89,"2012","100m","Open Water","Open Water","CLBM8","MISSOURI RIVER NEAR CULBERTSON 3SE","573.6336",-104.47333,48.12361
"9443",196,122,2,35,6,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","CLBM8","MISSOURI RIVER NEAR CULBERTSON 3SE","573.6336",-104.47333,48.12361
"9444",196,176,1,35,3,"2012","100m","Grassland/Pasture","Grassland/Pasture","CLBM8","MISSOURI RIVER NEAR CULBERTSON 3SE","573.6336",-104.47333,48.12361
"9445",197,36,1,35,3,"2012","100m","Alfalfa","Crop","NSHM8","MILK RIVER NEAR NASHUA 1SW","617.8296",-106.36389,48.12972
"9446",197,111,2,35,6,"2012","100m","Open Water","Open Water","NSHM8","MILK RIVER NEAR NASHUA 1SW","617.8296",-106.36389,48.12972
"9447",197,121,1,35,3,"2012","100m","Developed/Open Space","Developed/Open Space","NSHM8","MILK RIVER NEAR NASHUA 1SW","617.8296",-106.36389,48.12972
"9448",197,122,2,35,6,"2012","100m","Developed/Low Intensity","Developed/Low Intensity","NSHM8","MILK RIVER NEAR NASHUA 1SW","617.8296",-106.36389,48.12972
"9449",197,176,1,35,3,"2012","100m","Grassland/Pasture","Grassland/Pasture","NSHM8","MILK RIVER NEAR NASHUA 1SW","617.8296",-106.36389,48.12972
"9450",197,190,28,35,80,"2012","100m","Woody Wetlands","Wetland","NSHM8","MILK RIVER NEAR NASHUA 1SW","617.8296",-106.36389,48.12972
"9451",198,152,1,36,3,"2012","100m","Shrubland","Shrubland","ORHM8","ROCK CREEK BELOW HORSE CREEK NEAR OPHEIM (INTERNATIONAL BOUNDARY) 21NW","770.8392",-106.83889,48.96944
"9452",198,176,35,36,97,"2012","100m","Grassland/Pasture","Grassland/Pasture","ORHM8","ROCK CREEK BELOW HORSE CREEK NEAR OPHEIM (INTERNATIONAL BOUNDARY) 21NW","770.8392",-106.83889,48.96944
